method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
treat_all,2,5000,11186144.141768321,2237.228828353664,1877.0038726786067,,1347,0.2694,0.013936996459960938,0.0,1.0,200,0.04811333098626983
F,2,5000,23.517658122273502,0.0047035316244547,0.0047035316244547,,0,0.0,0.016549110412597656,0.599,0.401,200,0.047332573962992716
S2-linear,2,5000,22.025229048034312,0.004405045809606862,0.004405045809606862,,0,0.0,0.016376018524169922,0.707,0.293,200,0.04277503167255868
S2-lasso,2,5000,22.025229048034312,0.004405045809606862,0.004405045809606862,,0,0.0,0.016440153121948242,0.644,0.356,200,0.04129084485558134
S2-knn,2,5000,22.40172188917117,0.004480344377834234,0.004480344377834234,,0,0.0,0.01672506332397461,0.937,0.063,200,0.045102968595256455
random,3,5000,35062.57123460376,7.012514246920753,7.012514246920753,,0,0.0,0.02402210235595703,0.4904,0.5096,200,0.0443782875492678
treat_all,3,5000,10647142.43141778,2129.428486283556,1845.3754256461218,,1164,0.2328,0.01403188705444336,0.0,1.0,200,0.04811333098626983
F,3,5000,27.25846537997333,0.005451693075994666,0.005451693075994666,,0,0.0,0.016663074493408203,0.5882,0.4118,200,0.047332573962992716
S2-linear,3,5000,3.351653766820408,0.0006703307533640815,0.0006703307533640815,,0,0.0,0.016682863235473633,0.7002,0.2998,200,0.04277503167255868
S2-lasso,3,5000,31.71793728901143,0.006343587457802286,0.006343587457802286,,0,0.0,0.016635894775390625,0.6438,0.3562,200,0.04129084485558134
S2-knn,3,5000,23.474431297284006,0.004694886259456801,0.004694886259456801,,0,0.0,0.01661229133605957,0.93,0.07,200,0.045102968595256455
random,4,5000,7906.3803740259245,1.5812760748051848,1.5812760748051848,,0,0.0,0.02396082878112793,0.4988,0.5012,200,0.0443782875492678
treat_all,4,5000,10693641.198083345,2138.728239616669,1825.8924519960478,,1228,0.2456,0.013940095901489258,0.0,1.0,200,0.04811333098626983
F,4,5000,8.531851398493217,0.0017063702796986434,0.0017063702796986434,,0,0.0,0.016788244247436523,0.5838,0.4162,200,0.047332573962992716
S2-linear,4,5000,0.0,0.0,0.0,,0,0.0,0.01666998863220215,0.704,0.296,200,0.04277503167255868
S2-lasso,4,5000,0.0,0.0,0.0,,0,0.0,0.016695261001586914,0.6346,0.3654,200,0.04129084485558134
S2-knn,4,5000,775.3915666600443,0.15507831333200886,0.15507831333200886,,0,0.0,0.016384124755859375,0.9366,0.0634,200,0.045102968595256455
random,5,5000,9630.436500480233,1.9260873000960466,1.9260873000960466,,0,0.0,0.023891925811767578,0.4978,0.5022,200,0.0443782875492678
treat_all,5,5000,10432807.88009182,2086.561576018364,1777.2892787374176,,1199,0.2398,0.013881921768188477,0.0,1.0,200,0.04811333098626983
F,5,5000,0.0,0.0,0.0,,0,0.0,0.016613006591796875,0.588,0.412,200,0.047332573962992716
S2-linear,5,5000,0.0,0.0,0.0,,0,0.0,0.01632070541381836,0.707,0.293,200,0.04277503167255868
