method,sim_seed,N_sim,total_wait,mean_wait_all,mean_wait_served,mean_oracle_outcome_served,num_unserved,frac_unserved,sim_wall_s,alloc_0,alloc_1,N,ipw_value
treat_all,0,5000,10356883.990571119,2071.3767981142237,1778.4242252926815,,1117,0.2234,0.01426386833190918,0.0,1.0,1000,0.04687417834476838
F,0,5000,0.47927519684578357,9.585503936915671e-05,9.585503936915671e-05,,0,0.0,0.01551961898803711,0.5632,0.4368,1000,0.0415540750679043
S2-linear,0,5000,1.4427329504510211,0.0002885465900902042,0.0002885465900902042,,0,0.0,0.015446186065673828,0.5028,0.4972,1000,0.04140107839429251
S2-lasso,0,5000,2.8050610747890454,0.0005610122149578091,0.0005610122149578091,,0,0.0,0.015488147735595703,0.4854,0.5146,1000,0.04430624343340849
S2-knn,0,5000,210.3989206083429,0.04207978412166858,0.04207978412166858,,0,0.0,0.015306949615478516,0.8656,0.1344,1000,0.04181872131601572
random,1,5000,130491.0979068128,26.09821958136256,26.09821958136256,,0,0.0,0.022175073623657227,0.5128,0.4872,1000,0.04337750741873452
treat_all,1,5000,11473759.521108635,2294.751904221727,1976.1657563596868,,1309,0.2618,0.015027046203613281,0.0,1.0,1000,0.04687417834476838
F,1,5000,2788.69042967043,0.557738085934086,0.557738085934086,,0,0.0,0.01968097686767578,0.547,0.453,1000,0.0415540750679043
S2-linear,1,5000,494494.8024474173,98.89896048948346,98.89896048948346,,0,0.0,0.015949010848999023,0.4826,0.5174,1000,0.04140107839429251
S2-lasso,1,5000,369549.2416268922,73.90984832537843,73.90984832537843,,0,0.0,0.015833139419555664,0.4962,0.5038,1000,0.04430624343340849
S2-knn,1,5000,417.33504438824446,0.0834670088776489,0.0834670088776489,,0,0.0,0.015290021896362305,0.8596,0.1404,1000,0.04181872131601572
random,2,5000,1483.3377719487644,0.2966675543897529,0.2966675543897529,,0,0.0,0.02263617515563965,0.51,0.49,1000,0.04337750741873452
treat_all,2,5000,11208001.827710196,2241.600365542039,1880.8117402800444,,1351,0.2702,0.013901710510253906,0.0,1.0,1000,0.04687417834476838
F,2,5000,225.33071492377928,0.04506614298475586,0.04506614298475586,,0,0.0,0.015383005142211914,0.5474,0.4526,1000,0.0415540750679043
S2-linear,2,5000,109543.06863096614,21.908613726193227,21.908613726193227,,0,0.0,0.015239953994750977,0.49,0.51,1000,0.04140107839429251
S2-lasso,2,5000,281755.13964496506,56.35102792899301,56.35102792899301,,0,0.0,0.015459060668945312,0.4848,0.5152,1000,0.04430624343340849
S2-knn,2,5000,56.50518451820727,0.011301036903641454,0.011301036903641454,,0,0.0,0.015394210815429688,0.8588,0.1412,1000,0.04181872131601572
random,3,5000,35062.57123460376,7.012514246920753,7.012514246920753,,0,0.0,0.022580862045288086,0.4904,0.5096,1000,0.04337750741873452
treat_all,3,5000,10647142.43141778,2129.428486283556,1845.3754256461218,,1164,0.2328,0.014013051986694336,0.0,1.0,1000,0.04687417834476838
F,3,5000,357.8306905164129,0.07156613810328258,0.07156613810328258,,0,0.0,0.01558995246887207,0.5566,0.4434,1000,0.0415540750679043
S2-linear,3,5000,56806.41496940359,11.361282993880717,11.361282993880717,,0,0.0,0.01519012451171875,0.4886,0.5114,1000,0.04140107839429251
S2-lasso,3,5000,120542.7606324233,24.10855212648466,24.10855212648466,,0,0.0,0.015228271484375,0.4766,0.5234,1000,0.04430624343340849
S2-knn,3,5000,4.96376252236885,0.00099275250447377,0.00099275250447377,,0,0.0,0.015394926071166992,0.8614,0.1386,1000,0.04181872131601572
random,4,5000,7906.3803740259245,1.5812760748051848,1.5812760748051848,,0,0.0,0.02219104766845703,0.4988,0.5012,1000,0.04337750741873452
treat_all,4,5000,10693641.198083345,2138.728239616669,1825.8924519960478,,1228,0.2456,0.013818025588989258,0.0,1.0,1000,0.04687417834476838
F,4,5000,2.8584979509260977,0.0005716995901852195,0.0005716995901852195,,0,0.0,0.015287160873413086,0.5572,0.4428,1000,0.0415540750679043
S2-linear,4,5000,15600.623150522693,3.1201246301045384,3.1201246301045384,,0,0.0,0.01512598991394043,0.4914,0.5086,1000,0.04140107839429251
S2-lasso,4,5000,81798.30987504925,16.35966197500985,16.35966197500985,,0,0.0,0.014884710311889648,0.484,0.516,1000,0.04430624343340849
S2-knn,4,5000,0.0,0.0,0.0,,0,0.0,0.015353918075561523,0.8588,0.1412,1000,0.04181872131601572
random,5,5000,9630.436500480233,1.9260873000960466,1.9260873000960466,,0,0.0,0.02230978012084961,0.4978,0.5022,1000,0.04337750741873452
treat_all,5,5000,10432807.88009182,2086.561576018364,1777.2892787374176,,1199,0.2398,0.013983964920043945,0.0,1.0,1000,0.04687417834476838
F,5,5000,0.0,0.0,0.0,,0,0.0,0.015474796295166016,0.557,0.443,1000,0.0415540750679043
S2-linear,5,5000,8.831748724993751,0.0017663497449987504,0.0017663497449987504,,0,0.0,0.015375137329101562,0.494,0.506,1000,0.04140107839429251
S2-lasso,5,5000,642.0540401292096,0.12841080802584193,0.12841080802584193,,0,0.0,0.015337944030761719,0.487,0.513,1000,0.04430624343340849
S2-knn,5,5000,758.0566610090648,0.15161133220181294,0.15161133220181294,,0,0.0,0.015270709991455078,0.8602,0.1398,1000,0.04181872131601572
random,6,5000,10020.33823943477,2.004067647886954,2.004067647886954,,0,0.0,0.02239084243774414,0.502,0.498,1000,0.04337750741873452
treat_all,6,5000,10732678.350417584,2146.535670083517,1866.2327028010166,,1086,0.2172,0.014267921447753906,0.0,1.0,1000,0.04687417834476838
F,6,5000,6936.353393322897,1.3872706786645794,1.3872706786645794,,0,0.0,0.021110057830810547,0.55,0.45,1000,0.0415540750679043
S2-linear,6,5000,17988.503780556726,3.597700756111345,3.597700756111345,,0,0.0,0.015944957733154297,0.5014,0.4986,1000,0.04140107839429251
S2-lasso,6,5000,928.7881543939355,0.1857576308787871,0.1857576308787871,,0,0.0,0.01587820053100586,0.4912,0.5088,1000,0.04430624343340849
S2-knn,6,5000,257.28157582081496,0.05145631516416299,0.05145631516416299,,0,0.0,0.01545095443725586,0.8628,0.1372,1000,0.04181872131601572
random,7,5000,142694.21216897175,28.53884243379435,28.53884243379435,,0,0.0,0.022441864013671875,0.4952,0.5048,1000,0.04337750741873452
treat_all,7,5000,11141284.627039354,2228.2569254078708,1866.819665428606,,1391,0.2782,0.014022111892700195,0.0,1.0,1000,0.04687417834476838
F,7,5000,32.705657277858236,0.006541131455571648,0.006541131455571648,,0,0.0,0.015453815460205078,0.557,0.443,1000,0.0415540750679043
S2-linear,7,5000,147578.9043723593,29.51578087447186,29.51578087447186,,0,0.0,0.015287160873413086,0.4982,0.5018,1000,0.04140107839429251
S2-lasso,7,5000,419935.7001115574,83.98714002231148,83.98714002231148,,0,0.0,0.015315771102905273,0.4736,0.5264,1000,0.04430624343340849
S2-knn,7,5000,1.8781865942398936,0.00037563731884797874,0.00037563731884797874,,0,0.0,0.015499114990234375,0.8594,0.1406,1000,0.04181872131601572
random,8,5000,47435.843649022834,9.487168729804567,9.487168729804567,,0,0.0,0.022189855575561523,0.5012,0.4988,1000,0.04337750741873452
treat_all,8,5000,11111386.47705729,2222.277295411458,1915.7310349963607,,1268,0.2536,0.013952970504760742,0.0,1.0,1000,0.04687417834476838
F,8,5000,353.59948544861464,0.07071989708972293,0.07071989708972293,,0,0.0,0.015417098999023438,0.5652,0.4348,1000,0.0415540750679043
S2-linear,8,5000,47728.14783388407,9.545629566776814,9.545629566776814,,0,0.0,0.015295028686523438,0.505,0.495,1000,0.04140107839429251
S2-lasso,8,5000,401513.1512806328,80.30263025612656,80.30263025612656,,0,0.0,0.015384912490844727,0.4814,0.5186,1000,0.04430624343340849
S2-knn,8,5000,1.8789706139300544,0.0003757941227860109,0.0003757941227860109,,0,0.0,0.015225648880004883,0.8542,0.1458,1000,0.04181872131601572
random,9,5000,3625.786746453152,0.7251573492906304,0.7251573492906304,,0,0.0,0.02221083641052246,0.5012,0.4988,1000,0.04337750741873452
treat_all,9,5000,10792290.742281483,2158.458148456297,1867.6278783204182,,1173,0.2346,0.013952016830444336,0.0,1.0,1000,0.04687417834476838
F,9,5000,665.4490420798618,0.13308980841597234,0.13308980841597234,,0,0.0,0.01538991928100586,0.56,0.44,1000,0.0415540750679043
S2-linear,9,5000,18661.531122446155,3.732306224489231,3.732306224489231,,0,0.0,0.015148162841796875,0.4864,0.5136,1000,0.04140107839429251
S2-lasso,9,5000,20048.14627664731,4.009629255329462,4.009629255329462,,0,0.0,0.015238761901855469,0.4842,0.5158,1000,0.04430624343340849
S2-knn,9,5000,423.6114561396817,0.08472229122793634,0.08472229122793634,,0,0.0,0.01522517204284668,0.8634,0.1366,1000,0.04181872131601572
random,10,5000,50075.80022000923,10.015160044001846,10.015160044001846,,0,0.0,0.02209615707397461,0.5032,0.4968,1000,0.04337750741873452
treat_all,10,5000,11101948.75236157,2220.389750472314,1910.9504598892534,,1238,0.2476,0.013887166976928711,0.0,1.0,1000,0.04687417834476838
F,10,5000,4541.210696231649,0.9082421392463299,0.9082421392463299,,0,0.0,0.015265941619873047,0.5526,0.4474,1000,0.0415540750679043
S2-linear,10,5000,121549.49323847087,24.309898647694173,24.309898647694173,,0,0.0,0.015163898468017578,0.4882,0.5118,1000,0.04140107839429251
S2-lasso,10,5000,213278.78231688382,42.65575646337676,42.65575646337676,,0,0.0,0.015297174453735352,0.4826,0.5174,1000,0.04430624343340849
S2-knn,10,5000,1.3156259120644131,0.0002631251824128826,0.0002631251824128826,,0,0.0,0.015331029891967773,0.854,0.146,1000,0.04181872131601572
random,11,5000,0.9738784306367245,0.0001947756861273449,0.0001947756861273449,,0,0.0,0.02276897430419922,0.5032,0.4968,1000,0.04337750741873452
treat_all,11,5000,10574783.867560476,2114.9567735120954,1820.2858302277305,,1079,0.2158,0.014332056045532227,0.0,1.0,1000,0.04687417834476838
F,11,5000,0.0,0.0,0.0,,0,0.0,0.015902996063232422,0.5458,0.4542,1000,0.0415540750679043
S2-linear,11,5000,2.6020476377085924,0.0005204095275417184,0.0005204095275417184,,0,0.0,0.01576089859008789,0.4836,0.5164,1000,0.04140107839429251
S2-lasso,11,5000,1.3008793641189356,0.0002601758728237871,0.0002601758728237871,,0,0.0,0.015857934951782227,0.4918,0.5082,1000,0.04430624343340849
S2-knn,11,5000,96.60269032210553,0.019320538064421106,0.019320538064421106,,0,0.0,0.01566791534423828,0.86,0.14,1000,0.04181872131601572
random,12,5000,16222.380724490788,3.2444761448981576,3.2444761448981576,,0,0.0,0.022610902786254883,0.505,0.495,1000,0.04337750741873452
treat_all,12,5000,10246008.87149598,2049.201774299196,1769.0561181736666,,1090,0.218,0.014058828353881836,0.0,1.0,1000,0.04687417834476838
F,12,5000,343.15107643034275,0.06863021528606855,0.06863021528606855,,0,0.0,0.015699148178100586,0.5514,0.4486,1000,0.0415540750679043
S2-linear,12,5000,28575.49128396881,5.7150982567937625,5.7150982567937625,,0,0.0,0.015416145324707031,0.4944,0.5056,1000,0.04140107839429251
S2-lasso,12,5000,33453.7548402719,6.690750968054379,6.690750968054379,,0,0.0,0.015408992767333984,0.4806,0.5194,1000,0.04430624343340849
S2-knn,12,5000,132.77890695600894,0.026555781391201787,0.026555781391201787,,0,0.0,0.01561284065246582,0.864,0.136,1000,0.04181872131601572
random,13,5000,145194.06632915683,29.038813265831365,29.038813265831365,,0,0.0,0.02211594581604004,0.4928,0.5072,1000,0.04337750741873452
treat_all,13,5000,10951082.917991996,2190.216583598399,1897.3505941963003,,1217,0.2434,0.013932943344116211,0.0,1.0,1000,0.04687417834476838
F,13,5000,34.27041162517008,0.006854082325034015,0.006854082325034015,,0,0.0,0.015427827835083008,0.5266,0.4734,1000,0.0415540750679043
S2-linear,13,5000,553246.9864461739,110.64939728923477,110.64939728923477,,0,0.0,0.015286922454833984,0.4674,0.5326,1000,0.04140107839429251
S2-lasso,13,5000,36.17810724055212,0.007235621448110425,0.007235621448110425,,0,0.0,0.015569925308227539,0.5036,0.4964,1000,0.04430624343340849
S2-knn,13,5000,75.4881969743297,0.01509763939486594,0.01509763939486594,,0,0.0,0.01541900634765625,0.8584,0.1416,1000,0.04181872131601572
random,14,5000,9027.32747970351,1.805465495940702,1.805465495940702,,0,0.0,0.02233600616455078,0.493,0.507,1000,0.04337750741873452
treat_all,14,5000,10670735.024763152,2134.1470049526306,1829.8063458767647,,1208,0.2416,0.013959884643554688,0.0,1.0,1000,0.04687417834476838
F,14,5000,27.650784979157585,0.005530156995831517,0.005530156995831517,,0,0.0,0.015369892120361328,0.5512,0.4488,1000,0.0415540750679043
S2-linear,14,5000,122219.0974809483,24.44381949618966,24.44381949618966,,0,0.0,0.015201807022094727,0.4834,0.5166,1000,0.04140107839429251
S2-lasso,14,5000,92725.60317330447,18.545120634660893,18.545120634660893,,0,0.0,0.015113115310668945,0.489,0.511,1000,0.04430624343340849
S2-knn,14,5000,54.10320599448313,0.010820641198896627,0.010820641198896627,,0,0.0,0.015241861343383789,0.8626,0.1374,1000,0.04181872131601572
random,15,5000,308.50361490824935,0.06170072298164987,0.06170072298164987,,0,0.0,0.02207326889038086,0.5086,0.4914,1000,0.04337750741873452
treat_all,15,5000,10740522.060297873,2148.1044120595748,1819.451622608164,,1272,0.2544,0.013736963272094727,0.0,1.0,1000,0.04687417834476838
F,15,5000,19.724644293618383,0.003944928858723677,0.003944928858723677,,0,0.0,0.015192031860351562,0.5544,0.4456,1000,0.0415540750679043
S2-linear,15,5000,12373.271037305556,2.474654207461111,2.474654207461111,,0,0.0,0.015011072158813477,0.4976,0.5024,1000,0.04140107839429251
S2-lasso,15,5000,76825.82759455906,15.365165518911812,15.365165518911812,,0,0.0,0.014821767807006836,0.4776,0.5224,1000,0.04430624343340849
S2-knn,15,5000,7823.248701739849,1.5646497403479698,1.5646497403479698,,0,0.0,0.01490926742553711,0.8592,0.1408,1000,0.04181872131601572
random,16,5000,45483.32519409308,9.096665038818616,9.096665038818616,,0,0.0,0.0219268798828125,0.504,0.496,1000,0.04337750741873452
treat_all,16,5000,10779761.526010431,2155.9523052020863,1822.6785935527378,,1287,0.2574,0.013804912567138672,0.0,1.0,1000,0.04687417834476838
F,16,5000,1.9367035153887588,0.0003873407030777518,0.0003873407030777518,,0,0.0,0.015139102935791016,0.5612,0.4388,1000,0.0415540750679043
S2-linear,16,5000,101608.56702392532,20.321713404785065,20.321713404785065,,0,0.0,0.014990091323852539,0.4952,0.5048,1000,0.04140107839429251
S2-lasso,16,5000,406079.43418264284,81.21588683652857,81.21588683652857,,0,0.0,0.014966011047363281,0.4728,0.5272,1000,0.04430624343340849
S2-knn,16,5000,0.0,0.0,0.0,,0,0.0,0.015024900436401367,0.8618,0.1382,1000,0.04181872131601572
random,17,5000,80432.61482046399,16.086522964092797,16.086522964092797,,0,0.0,0.022114038467407227,0.4952,0.5048,1000,0.04337750741873452
treat_all,17,5000,10832392.73367557,2166.478546735114,1865.1878907073917,,1226,0.2452,0.01390528678894043,0.0,1.0,1000,0.04687417834476838
F,17,5000,188.44028620265937,0.037688057240531876,0.037688057240531876,,0,0.0,0.015247106552124023,0.555,0.445,1000,0.0415540750679043
S2-linear,17,5000,208792.65220628076,41.758530441256156,41.758530441256156,,0,0.0,0.014962911605834961,0.4864,0.5136,1000,0.04140107839429251
S2-lasso,17,5000,68821.23525804492,13.764247051608985,13.764247051608985,,0,0.0,0.015032052993774414,0.4898,0.5102,1000,0.04430624343340849
S2-knn,17,5000,0.15953337175693144,3.190667435138629e-05,3.190667435138629e-05,,0,0.0,0.015690088272094727,0.8594,0.1406,1000,0.04181872131601572
random,18,5000,843.3841588674084,0.16867683177348167,0.16867683177348167,,0,0.0,0.02211904525756836,0.4992,0.5008,1000,0.04337750741873452
treat_all,18,5000,10827497.699341783,2165.499539868357,1857.773555635367,,1200,0.24,0.013885974884033203,0.0,1.0,1000,0.04687417834476838
F,18,5000,0.9382751884995972,0.00018765503769991944,0.00018765503769991944,,0,0.0,0.015246152877807617,0.561,0.439,1000,0.0415540750679043
S2-linear,18,5000,9885.219645190082,1.9770439290380164,1.9770439290380164,,0,0.0,0.015027999877929688,0.4942,0.5058,1000,0.04140107839429251
S2-lasso,18,5000,53469.35998439042,10.693871996878084,10.693871996878084,,0,0.0,0.014926671981811523,0.488,0.512,1000,0.04430624343340849
S2-knn,18,5000,450.29255071580417,0.09005851014316084,0.09005851014316084,,0,0.0,0.014991044998168945,0.8582,0.1418,1000,0.04181872131601572
random,19,5000,831.1340732961422,0.16622681465922845,0.16622681465922845,,0,0.0,0.021905183792114258,0.51,0.49,1000,0.04337750741873452
treat_all,19,5000,10867838.618111633,2173.5677236223264,1863.810589021497,,1264,0.2528,0.013978719711303711,0.0,1.0,1000,0.04687417834476838
F,19,5000,99.48967730637467,0.019897935461274933,0.019897935461274933,,0,0.0,0.015368938446044922,0.548,0.452,1000,0.0415540750679043
S2-linear,19,5000,204501.88584926826,40.900377169853655,40.900377169853655,,0,0.0,0.014979839324951172,0.4852,0.5148,1000,0.04140107839429251
S2-lasso,19,5000,146253.08641972733,29.250617283945466,29.250617283945466,,0,0.0,0.015085935592651367,0.4858,0.5142,1000,0.04430624343340849
S2-knn,19,5000,55.67798813845398,0.011135597627690797,0.011135597627690797,,0,0.0,0.015200138092041016,0.8506,0.1494,1000,0.04181872131601572
random,20,5000,1519.2050222499442,0.30384100444998885,0.30384100444998885,,0,0.0,0.022314786911010742,0.4854,0.5146,1000,0.04337750741873452
treat_all,20,5000,10447361.138452467,2089.472227690493,1788.2976870153013,,1179,0.2358,0.014109134674072266,0.0,1.0,1000,0.04687417834476838
F,20,5000,73.10610939096361,0.014621221878192722,0.014621221878192722,,0,0.0,0.01614689826965332,0.5586,0.4414,1000,0.0415540750679043
S2-linear,20,5000,3554.010852085835,0.710802170417167,0.710802170417167,,0,0.0,0.015442848205566406,0.508,0.492,1000,0.04140107839429251
S2-lasso,20,5000,64987.00534894974,12.997401069789948,12.997401069789948,,0,0.0,0.01539921760559082,0.4806,0.5194,1000,0.04430624343340849
S2-knn,20,5000,78.80440452495878,0.015760880904991757,0.015760880904991757,,0,0.0,0.015581846237182617,0.8554,0.1446,1000,0.04181872131601572
random,21,5000,1947.8678618255913,0.38957357236511825,0.38957357236511825,,0,0.0,0.02237701416015625,0.5036,0.4964,1000,0.04337750741873452
treat_all,21,5000,10467926.204162799,2093.58524083256,1774.7314513024066,,1234,0.2468,0.01397085189819336,0.0,1.0,1000,0.04687417834476838
F,21,5000,338.8600743297974,0.06777201486595948,0.06777201486595948,,0,0.0,0.015456914901733398,0.5468,0.4532,1000,0.0415540750679043
S2-linear,21,5000,122474.93912701636,24.49498782540327,24.49498782540327,,0,0.0,0.015294075012207031,0.4838,0.5162,1000,0.04140107839429251
S2-lasso,21,5000,152175.70533062238,30.435141066124476,30.435141066124476,,0,0.0,0.015206098556518555,0.4858,0.5142,1000,0.04430624343340849
S2-knn,21,5000,0.0,0.0,0.0,,0,0.0,0.015341043472290039,0.8492,0.1508,1000,0.04181872131601572
random,22,5000,7077.999074171831,1.4155998148343663,1.4155998148343663,,0,0.0,0.0220947265625,0.502,0.498,1000,0.04337750741873452
treat_all,22,5000,10764334.225008944,2152.866845001789,1813.570014208579,,1290,0.258,0.013821125030517578,0.0,1.0,1000,0.04687417834476838
F,22,5000,36.17554419746276,0.007235108839492552,0.007235108839492552,,0,0.0,0.015331268310546875,0.5588,0.4412,1000,0.0415540750679043
S2-linear,22,5000,244.8954836086947,0.04897909672173894,0.04897909672173894,,0,0.0,0.015257120132446289,0.5066,0.4934,1000,0.04140107839429251
S2-lasso,22,5000,81708.58439056388,16.341716878112774,16.341716878112774,,0,0.0,0.015146970748901367,0.4844,0.5156,1000,0.04430624343340849
S2-knn,22,5000,84.89367343346836,0.016978734686693673,0.016978734686693673,,0,0.0,0.015152215957641602,0.8662,0.1338,1000,0.04181872131601572
random,23,5000,108810.66628302907,21.762133256605814,21.762133256605814,,0,0.0,0.022018909454345703,0.4944,0.5056,1000,0.04337750741873452
treat_all,23,5000,10927754.19801907,2185.550839603814,1876.675935366755,,1232,0.2464,0.013932943344116211,0.0,1.0,1000,0.04687417834476838
F,23,5000,833.0338634025674,0.16660677268051347,0.16660677268051347,,0,0.0,0.01535177230834961,0.5554,0.4446,1000,0.0415540750679043
S2-linear,23,5000,183177.0060664417,36.63540121328834,36.63540121328834,,0,0.0,0.015050172805786133,0.4936,0.5064,1000,0.04140107839429251
S2-lasso,23,5000,107110.19588386445,21.42203917677289,21.42203917677289,,0,0.0,0.01505899429321289,0.4886,0.5114,1000,0.04430624343340849
S2-knn,23,5000,0.0,0.0,0.0,,0,0.0,0.015185356140136719,0.865,0.135,1000,0.04181872131601572
random,24,5000,0.0,0.0,0.0,,0,0.0,0.02244400978088379,0.5114,0.4886,1000,0.04337750741873452
treat_all,24,5000,10643671.985501308,2128.7343971002615,1803.3774574160664,,1275,0.255,0.013797760009765625,0.0,1.0,1000,0.04687417834476838
F,24,5000,2.4994520942007004,0.0004998904188401401,0.0004998904188401401,,0,0.0,0.015205860137939453,0.5616,0.4384,1000,0.0415540750679043
S2-linear,24,5000,102081.40487173478,20.416280974346954,20.416280974346954,,0,0.0,0.015045881271362305,0.4876,0.5124,1000,0.04140107839429251
S2-lasso,24,5000,367974.4669764324,73.59489339528649,73.59489339528649,,0,0.0,0.015102863311767578,0.4732,0.5268,1000,0.04430624343340849
S2-knn,24,5000,0.0,0.0,0.0,,0,0.0,0.015128135681152344,0.8546,0.1454,1000,0.04181872131601572
random,25,5000,3947.30440545597,0.7894608810911941,0.7894608810911941,,0,0.0,0.022271156311035156,0.5128,0.4872,1000,0.04337750741873452
treat_all,25,5000,11153167.183476366,2230.6334366952733,1926.4045687683215,,1222,0.2444,0.013995885848999023,0.0,1.0,1000,0.04687417834476838
F,25,5000,0.49303428985598596,9.860685797119719e-05,9.860685797119719e-05,,0,0.0,0.015320062637329102,0.5562,0.4438,1000,0.0415540750679043
S2-linear,25,5000,116890.01345781586,23.37800269156317,23.37800269156317,,0,0.0,0.01528620719909668,0.4938,0.5062,1000,0.04140107839429251
S2-lasso,25,5000,345136.50447073125,69.02730089414625,69.02730089414625,,0,0.0,0.015170097351074219,0.4778,0.5222,1000,0.04430624343340849
S2-knn,25,5000,0.49303428985598596,9.860685797119719e-05,9.860685797119719e-05,,0,0.0,0.01521611213684082,0.861,0.139,1000,0.04181872131601572
random,26,5000,135277.40143341466,27.055480286682933,27.055480286682933,,0,0.0,0.022211074829101562,0.493,0.507,1000,0.04337750741873452
treat_all,26,5000,11207168.08393507,2241.433616787014,1926.1755376951812,,1252,0.2504,0.01402902603149414,0.0,1.0,1000,0.04687417834476838
F,26,5000,4238.275542665783,0.8476551085331566,0.8476551085331566,,0,0.0,0.015273332595825195,0.545,0.455,1000,0.0415540750679043
S2-linear,26,5000,135081.5846189135,27.0163169237827,27.0163169237827,,0,0.0,0.014996051788330078,0.491,0.509,1000,0.04140107839429251
S2-lasso,26,5000,87223.82791749809,17.444765583499617,17.444765583499617,,0,0.0,0.015014886856079102,0.4952,0.5048,1000,0.04430624343340849
S2-knn,26,5000,2.9415866883158164,0.0005883173376631633,0.0005883173376631633,,0,0.0,0.015195131301879883,0.8602,0.1398,1000,0.04181872131601572
random,27,5000,51416.045513877005,10.283209102775402,10.283209102775402,,0,0.0,0.0220339298248291,0.5096,0.4904,1000,0.04337750741873452
treat_all,27,5000,11221234.768252801,2244.24695365056,1912.972298959723,,1356,0.2712,0.013910055160522461,0.0,1.0,1000,0.04687417834476838
F,27,5000,13.00949808458881,0.002601899616917762,0.002601899616917762,,0,0.0,0.015118122100830078,0.5452,0.4548,1000,0.0415540750679043
S2-linear,27,5000,345148.9933620276,69.02979867240552,69.02979867240552,,0,0.0,0.014960050582885742,0.499,0.501,1000,0.04140107839429251
S2-lasso,27,5000,380481.9089688462,76.09638179376924,76.09638179376924,,0,0.0,0.0149688720703125,0.484,0.516,1000,0.04430624343340849
S2-knn,27,5000,5.437231944760346,0.0010874463889520693,0.0010874463889520693,,0,0.0,0.015095233917236328,0.8452,0.1548,1000,0.04181872131601572
random,28,5000,25886.772993821643,5.177354598764329,5.177354598764329,,0,0.0,0.022468090057373047,0.5004,0.4996,1000,0.04337750741873452
treat_all,28,5000,10917665.540500484,2183.533108100097,1848.9997322864394,,1301,0.2602,0.013817787170410156,0.0,1.0,1000,0.04687417834476838
F,28,5000,12.148517003974217,0.002429703400794843,0.002429703400794843,,0,0.0,0.01524496078491211,0.554,0.446,1000,0.0415540750679043
S2-linear,28,5000,142502.60627994293,28.500521255988588,28.500521255988588,,0,0.0,0.014963865280151367,0.4886,0.5114,1000,0.04140107839429251
S2-lasso,28,5000,302188.36326026917,60.437672652053834,60.437672652053834,,0,0.0,0.014978170394897461,0.4764,0.5236,1000,0.04430624343340849
S2-knn,28,5000,0.2744436265742144,5.488872531484288e-05,5.488872531484288e-05,,0,0.0,0.015059947967529297,0.8622,0.1378,1000,0.04181872131601572
random,29,5000,2019.498766139634,0.4038997532279268,0.4038997532279268,,0,0.0,0.02213907241821289,0.501,0.499,1000,0.04337750741873452
treat_all,29,5000,10607791.977253808,2121.5583954507615,1832.6028373251218,,1141,0.2282,0.013921976089477539,0.0,1.0,1000,0.04687417834476838
F,29,5000,30.135063310542527,0.006027012662108505,0.006027012662108505,,0,0.0,0.01529693603515625,0.5512,0.4488,1000,0.0415540750679043
S2-linear,29,5000,22606.83257325302,4.521366514650604,4.521366514650604,,0,0.0,0.015053987503051758,0.49,0.51,1000,0.04140107839429251
S2-lasso,29,5000,104646.8502379563,20.92937004759126,20.92937004759126,,0,0.0,0.01495218276977539,0.4778,0.5222,1000,0.04430624343340849
S2-knn,29,5000,398.45174299154075,0.07969034859830815,0.07969034859830815,,0,0.0,0.015080928802490234,0.86,0.14,1000,0.04181872131601572
random,0,5000,0.5678012377599861,0.00011356024755199723,0.00011356024755199723,,0,0.0,0.023363113403320312,0.504,0.496,5000,0.04337750741873452
treat_all,0,5000,10356883.990571119,2071.3767981142237,1778.4242252926815,,1117,0.2234,0.014220952987670898,0.0,1.0,5000,0.04687417834476838
F,0,5000,29.616863372743982,0.005923372674548797,0.005923372674548797,,0,0.0,0.015889883041381836,0.7538,0.2462,5000,0.045862923443824595
S2-linear,0,5000,1.4427329504510211,0.0002885465900902042,0.0002885465900902042,,0,0.0,0.01591801643371582,0.6286,0.3714,5000,0.04605962036110234
S2-lasso,0,5000,1.726845404539335,0.00034536908090786704,0.00034536908090786704,,0,0.0,0.01576685905456543,0.7302,0.2698,5000,0.04558403059405943
S2-knn,0,5000,656.6762365461939,0.13133524730923876,0.13133524730923876,,0,0.0,0.015808820724487305,0.8676,0.1324,5000,0.045829222872801265
random,1,5000,130491.0979068128,26.09821958136256,26.09821958136256,,0,0.0,0.02233123779296875,0.5128,0.4872,5000,0.04337750741873452
treat_all,1,5000,11473759.521108635,2294.751904221727,1976.1657563596868,,1309,0.2618,0.014005899429321289,0.0,1.0,5000,0.04687417834476838
F,1,5000,72.08509955877969,0.014417019911755938,0.014417019911755938,,0,0.0,0.015633106231689453,0.7456,0.2544,5000,0.045862923443824595
S2-linear,1,5000,2034.0363035804135,0.4068072607160827,0.4068072607160827,,0,0.0,0.01556086540222168,0.6156,0.3844,5000,0.04605962036110234
S2-lasso,1,5000,206.74374626863775,0.04134874925372755,0.04134874925372755,,0,0.0,0.016083955764770508,0.7204,0.2796,5000,0.04558403059405943
S2-knn,1,5000,315.116632838209,0.0630233265676418,0.0630233265676418,,0,0.0,0.015950679779052734,0.8658,0.1342,5000,0.045829222872801265
random,2,5000,1483.3377719487644,0.2966675543897529,0.2966675543897529,,0,0.0,0.022490978240966797,0.51,0.49,5000,0.04337750741873452
